,X,Index,Date,Year,Prev_date,nest_number,ID,Species,Start.Time,AMPM,AMPM_asnumeric,Duration_min,Start.Air.Temp,Start.Egg.Temp,Mean.Egg.Temp_offbout,Sunrise,Sunset,prev.sunset,Day.Length,ID_day,two_before_start,Air.Mean.2hr,Air.SD.2hr,Air.Max.2hr,Air.Min.2hr,log_Duration,Air_CV,TempRange_Mean,TempRange_SD,Date_2,Month_Year,Date_Written,predict_BestMod2hr
65,96,919,6/25/2016,2016,6/24/2016,16-17,2016SC017,SC,7.1,AM,1,68,21.748,35.155,31.214,6.24,21.05,21.05,14:41:03,2016SC017_126,5.1,20.24936077,1.310147293,24.508,17.605,4.219507705,0.064700674,two,one,6/25/2016,16-Jun,25-Jun-16,93.97621475
648,815,1064,6/5/2016,2016,6/4/2016,16-7,2016SC07,SC,18.01,PM,2,130,32.665,34.942,29.704,6.23,20.58,20.57,14:35:39,2016SC07_106,16.01,37.53060478,3.414387166,45,25.841,4.86753445,0.090976076,four,two,6/5/2016,16-Jun,5-Jun-16,93.96096741
118,172,900,6/16/2016,2016,6/15/2016,16-17,2016SC017,SC,5.42,AM,1,136,18.842,35.049,30.837,6.22,21.03,21.02,14:41:13,2016SC017_117,3.42,20.45389185,1.537080032,24.726,16.558,4.912654886,0.075148536,two,one,6/16/2016,16-Jun,16-Jun-16,93.94885906
249,376,832,6/4/2016,2016,6/3/2016,16-10,2016SC010,SC,6.35,AM,1,72,16.01,30.849,25.93,6.23,20.58,20.57,14:34:51,2016SC010_105,4.35,20.08262571,2.608239154,25.355,12.34,4.276666119,0.129875405,two,two,6/4/2016,16-Jun,4-Jun-16,93.94584549
250,377,874,6/25/2016,2016,6/24/2016,16-10,2016SC010,SC,6.35,AM,1,116,21.748,35.716,29.593,6.24,21.05,21.05,14:41:03,2016SC010_126,4.35,20.08262571,2.608239154,25.355,12.34,4.753590191,0.129875405,two,two,6/25/2016,16-Jun,25-Jun-16,93.94584549
244,370,854,6/15/2016,2016,6/14/2016,16-10,2016SC010,SC,6.55,AM,1,114,21.772,34.942,28.108,6.22,21.03,21.02,14:40:58,2016SC010_116,4.55,20.05109958,2.580101205,25.186,12.34,4.736198448,0.128676295,two,two,6/15/2016,16-Jun,15-Jun-16,93.93398707
68,103,904,6/18/2016,2016,6/17/2016,16-17,2016SC017,SC,7.06,AM,1,62,20.865,35.368,28.327,6.22,21.04,21.03,14:41:33,2016SC017_119,5.06,20.2393414,1.318010703,24.605,17.582,4.127134385,0.065121225,two,one,6/18/2016,16-Jun,18-Jun-16,93.93295614
77,112,912,6/22/2016,2016,6/21/2016,16-17,2016SC017,SC,7,AM,1,84,20.674,35.582,30.027,6.23,21.05,21.04,14:41:34,2016SC017_123,5,20.22715416,1.333950737,24.653,17.51,4.430816799,0.065948513,two,one,6/22/2016,16-Jun,22-Jun-16,93.86535754
80,115,914,6/23/2016,2016,6/22/2016,16-17,2016SC017,SC,6.58,AM,1,58,24.026,35.689,30.887,6.23,21.05,21.04,14:41:27,2016SC017_124,4.58,20.22361017,1.340353949,24.677,17.486,4.060443011,0.06627669,two,one,6/23/2016,16-Jun,23-Jun-16,93.841546
84,120,906,6/19/2016,2016,6/18/2016,16-17,2016SC017,SC,6.56,AM,1,98,20.341,35.315,29.39,6.22,21.04,21.03,14:41:38,2016SC017_120,4.56,20.22077885,1.34731502,24.677,17.391,4.584967479,0.066630224,two,one,6/19/2016,16-Jun,19-Jun-16,93.81818633
115,168,891,6/11/2016,2016,6/10/2016,16-17,2016SC017,SC,6,AM,1,132,19.674,34.81,30.333,6.22,21.01,21,14:39:27,2016SC017_112,4,20.35526957,1.522903465,24.726,16.558,4.882801923,0.074816178,two,one,6/11/2016,16-Jun,11-Jun-16,93.73824164
647,814,1072,6/9/2016,2016,6/8/2016,16-7,2016SC07,SC,18.03,PM,2,136,36.039,36.498,33.216,6.22,21,20.59,14:38:23,2016SC07_110,16.03,37.43228814,3.409899772,45,25.841,4.912654886,0.091095147,four,two,6/9/2016,16-Jun,9-Jun-16,93.72833881
99,136,910,6/21/2016,2016,6/20/2016,16-17,2016SC017,SC,6.4,AM,1,94,19.175,34.202,29.455,6.23,21.04,21.04,14:41:39,2016SC017_122,4.4,20.22105246,1.408486875,24.677,16.773,4.543294782,0.069654479,two,one,6/21/2016,16-Jun,21-Jun-16,93.6751244
100,138,893,6/12/2016,2016,6/11/2016,16-17,2016SC017,SC,6.34,AM,1,64,17.986,34.255,26.672,6.22,21.02,21.01,14:39:54,2016SC017_113,4.34,20.23074818,1.428708657,24.677,16.773,4.158883083,0.070620653,two,one,6/12/2016,16-Jun,12-Jun-16,93.65158928
108,156,888,6/9/2016,2016,6/8/2016,16-17,2016SC017,SC,6.14,AM,1,108,20.674,35.448,29.013,6.22,21,20.59,14:38:23,2016SC017_110,4.14,20.28749637,1.492923987,24.726,16.558,4.682131227,0.07358838,two,one,6/9/2016,16-Jun,9-Jun-16,93.64105815
104,143,896,6/14/2016,2016,6/13/2016,16-17,2016SC017,SC,6.26,AM,1,172,20.436,34.677,27.108,6.22,21.02,21.02,14:40:40,2016SC017_115,4.26,20.24880226,1.456341992,24.677,16.606,5.147494477,0.071922377,two,one,6/14/2016,16-Jun,14-Jun-16,93.63131212
705,874,911,6/21/2016,2016,6/20/2016,16-17,2016SC017,SC,18.3,PM,2,122,35.797,37.015,33.755,6.23,21.04,21.04,14:41:39,2016SC017_122,16.3,38.48797094,3.820024988,45,30.066,4.804021045,0.099252439,four,two,6/21/2016,16-Jun,21-Jun-16,93.6141747
76,111,686,7/21/2016,2016,7/20/2016,16-48,2016BW048,BW,7.33,AM,1,62,24.074,36.769,33.025,6.39,20.57,20.57,14:18:02,2016BW048_152,5.33,22.07885989,1.333555642,24.074,18.557,4.127134385,0.060399661,two,one,7/21/2016,16-Jul,21-Jul-16,93.58849249
803,977,862,6/19/2016,2016,6/18/2016,16-10,2016SC010,SC,20.19,PM,2,80,30.621,36.362,34.58,6.22,21.04,21.03,14:41:38,2016SC010_120,18.19,38.83523285,5.665661894,45,18.985,4.382026635,0.145889737,four,three,6/19/2016,16-Jun,19-Jun-16,93.56851234
74,109,668,7/7/2016,2016,7/6/2016,16-48,2016BW048,BW,7.31,AM,1,68,22.8,35.958,30.759,6.29,21.04,21.04,14:34:17,2016BW048_138,5.31,22.07069605,1.332266561,24.026,18.557,4.219507705,0.060363595,two,one,7/7/2016,16-Jul,7-Jul-16,93.55956734
275,405,707,7/25/2016,2016,7/24/2016,16-55,2016BW055,BW,9.06,AM,1,84,25.987,34.598,30.686,6.42,20.54,20.54,14:12:00,2016BW055_156,7.06,24.12794492,2.937889799,33.966,18.771,4.430816799,0.121762952,two,two,7/25/2016,16-Jul,25-Jul-16,93.05153767
709,878,915,6/23/2016,2016,6/22/2016,16-17,2016SC017,SC,18.34,PM,2,120,35.262,37.288,33.221,6.23,21.05,21.04,14:41:27,2016SC017_124,16.34,38.20764326,3.827986524,45,29.24,4.787491743,0.100189025,four,two,6/23/2016,16-Jun,23-Jun-16,92.90211459
642,809,1082,6/14/2016,2016,6/13/2016,16-7,2016SC07,SC,18.13,PM,2,96,31.714,34.624,30.376,6.22,21.02,21.02,14:40:40,2016SC07_115,16.13,36.9489037,3.384076893,45,25.841,4.564348191,0.091588019,four,two,6/14/2016,16-Jun,14-Jun-16,92.59343033
706,875,920,6/26/2016,2016,6/25/2016,16-17,2016SC017,SC,18.36,PM,2,102,36.552,36.878,32.974,6.24,21.05,21.05,14:40:46,2016SC017_127,16.36,38.06100161,3.824278138,45,29.24,4.624972813,0.100477601,four,two,6/26/2016,16-Jun,26-Jun-16,92.54813015
703,872,899,6/15/2016,2016,6/14/2016,16-17,2016SC017,SC,18.38,PM,2,72,31.586,35.368,32.206,6.22,21.03,21.02,14:40:58,2016SC017_116,16.38,37.91515819,3.81819699,45,29.165,4.276666119,0.100703707,four,two,6/15/2016,16-Jun,15-Jun-16,92.20169543
704,873,905,6/18/2016,2016,6/17/2016,16-17,2016SC017,SC,18.38,PM,2,96,31.612,36.146,31.657,6.22,21.04,21.03,14:41:33,2016SC017_119,16.38,37.91515819,3.81819699,45,29.165,4.564348191,0.100703707,four,two,6/18/2016,16-Jun,18-Jun-16,92.20169543
643,810,1070,6/8/2016,2016,6/7/2016,16-7,2016SC07,SC,18.17,PM,2,116,34.651,35.877,32.446,6.22,21,20.59,14:37:47,2016SC07_109,16.17,36.74143374,3.386535197,45,25.623,4.753590191,0.092172103,four,two,6/8/2016,16-Jun,8-Jun-16,92.07450513
315,453,994,7/1/2016,2016,6/30/2016,16-25,2016SC025,SC,9.23,AM,1,144,25.186,31.714,28.926,6.26,21.05,21.05,14:38:34,2016SC025_132,7.23,26.27520665,3.623938578,35.128,18.057,4.9698133,0.137922363,three,two,7/1/2016,16-Jul,1-Jul-16,91.97499467
735,904,878,6/7/2016,2016,6/6/2016,16-13,2016SC013,SC,19.26,PM,2,86,32.175,36.039,29.697,6.22,20.59,20.58,14:37:07,2016SC013_108,17.26,38.36703682,3.982756142,45,28.667,4.454347296,0.103806717,four,two,6/7/2016,16-Jun,7-Jun-16,91.71835064
266,395,647,7/14/2016,2016,7/13/2016,16-39,2016BW039,BW,9.46,AM,1,28,29.715,34.387,33.965,6.34,21.01,21.01,14:27:10,2016BW039_145,7.46,25.89956714,2.716083704,33.992,20.603,3.33220451,0.104869849,three,two,7/14/2016,16-Jul,14-Jul-16,91.33341261
312,450,1003,7/6/2016,2016,7/5/2016,16-25,2016SC025,SC,9.15,AM,1,58,32.047,32.717,31.124,6.29,21.04,21.03,14:35:07,2016SC025_137,7.15,25.76909387,3.50789038,34.255,18.057,4.060443011,0.136127813,three,two,7/6/2016,16-Jul,6-Jul-16,90.99587782
278,408,1083,6/14/2016,2016,6/13/2016,16-7,2016SC07,SC,7.45,AM,1,116,22.13,32.433,24.893,6.22,21.02,21.02,14:40:40,2016SC07_115,5.45,19.5806302,2.970477025,27.21,11.759,4.753590191,0.151704873,one,two,6/14/2016,16-Jun,14-Jun-16,90.18239783
209,328,713,7/28/2016,2016,7/27/2016,16-55,2016BW055,BW,8.42,AM,1,64,25.939,34.783,30.471,6.44,20.51,20.52,14:07:08,2016BW055_159,6.42,22.76528708,2.31847633,30.748,18.39,4.158883083,0.101842613,two,two,7/28/2016,16-Jul,28-Jul-16,90.15361724
646,813,1066,6/6/2016,2016,6/5/2016,16-7,2016SC07,SC,18.35,PM,2,84,31.612,35.743,30.833,6.22,20.59,20.58,14:36:25,2016SC07_107,16.35,35.8147812,3.405135532,45,24.629,4.430816799,0.095076262,four,two,6/6/2016,16-Jun,6-Jun-16,89.73884964
370,509,825,6/14/2016,2016,6/13/2016,16-1,2016SC01,SC,9.12,AM,1,78,24.436,35.049,29.163,6.22,21.02,21.02,14:40:40,2016SC01_115,7.12,21.70704149,4.861715125,36.851,11.71,4.356708827,0.223969495,two,three,6/14/2016,16-Jun,14-Jun-16,89.70733406
673,842,916,6/24/2016,2016,6/23/2016,16-17,2016SC017,SC,18.56,PM,2,82,34.36,37.563,34.581,6.24,21.05,21.04,14:41:16,2016SC017_125,16.56,36.61092252,3.635683891,45,28.642,4.406719247,0.09930599,four,two,6/24/2016,16-Jun,24-Jun-16,89.40470591
196,295,719,8/2/2016,2016,8/1/2016,16-55,2016BW055,BW,8.3,AM,1,72,24.944,30.318,27.402,6.48,20.47,20.48,13:58:27,2016BW055_164,6.3,22.26047881,2.059537006,28.023,18.39,4.276666119,0.092519888,two,two,8/2/2016,16-Aug,2-Aug-16,89.22077364
291,422,1067,6/6/2016,2016,6/5/2016,16-7,2016SC07,SC,6.07,AM,1,92,14.05,31.816,24.582,6.22,20.59,20.58,14:36:25,2016SC07_107,4.07,19.24868028,3.033939938,25.453,11.71,4.521788577,0.157618075,one,two,6/6/2016,16-Jun,6-Jun-16,89.21224266
290,421,1094,6/20/2016,2016,6/19/2016,16-7,2016SC07,SC,6.09,AM,1,84,20.913,34.651,30.619,6.23,21.04,21.03,14:41:40,2016SC07_121,4.09,19.2379114,3.032826608,25.453,11.71,4.430816799,0.157648434,one,two,6/20/2016,16-Jun,20-Jun-16,89.18822334
289,420,1073,6/9/2016,2016,6/8/2016,16-7,2016SC07,SC,6.13,AM,1,114,21.199,33.757,27.592,6.22,21,20.59,14:38:23,2016SC07_110,4.13,19.2168621,3.03012147,25.453,11.71,4.736198448,0.157680346,one,two,6/9/2016,16-Jun,9-Jun-16,89.14251716
288,419,1063,6/4/2016,2016,6/3/2016,16-7,2016SC07,SC,6.15,AM,1,54,15.7,33.652,29.913,6.23,20.58,20.57,14:34:51,2016SC07_105,4.15,19.2062681,3.028869838,25.453,11.71,3.988984047,0.157702153,one,two,6/4/2016,16-Jun,4-Jun-16,89.11925536
272,402,1091,6/18/2016,2016,6/17/2016,16-7,2016SC07,SC,7.19,AM,1,40,20.77,32.639,28.114,6.22,21.04,21.03,14:41:33,2016SC07_119,5.19,19.10296918,2.920139485,25.234,11.71,3.688879454,0.152863121,one,two,6/18/2016,16-Jun,18-Jun-16,89.11924882
93,130,942,6/24/2016,2016,6/23/2016,16-18,2016SC018,SC,8.05,AM,1,74,23.328,35.128,31.432,6.24,21.05,21.04,14:41:16,2016SC018_125,6.05,21.52602011,1.381909215,25.866,18.39,4.304065093,0.064197153,two,one,6/24/2016,16-Jun,24-Jun-16,89.11638696
273,403,1100,6/23/2016,2016,6/22/2016,16-7,2016SC07,SC,7.17,AM,1,54,25.234,35.662,30.078,6.23,21.05,21.04,14:41:27,2016SC07_124,5.17,19.08929584,2.924771028,25.162,11.71,3.988984047,0.153215239,one,two,6/23/2016,16-Jun,23-Jun-16,89.07454669
287,418,1071,6/8/2016,2016,6/7/2016,16-7,2016SC07,SC,6.23,AM,1,68,18.533,31.97,25.659,6.22,21,20.59,14:37:47,2016SC07_109,4.23,19.16283513,3.02475551,25.428,11.71,4.219507705,0.157844885,one,two,6/8/2016,16-Jun,8-Jun-16,89.02149745
274,404,1097,6/21/2016,2016,6/20/2016,16-7,2016SC07,SC,7.13,AM,1,72,20.603,33.887,30.572,6.23,21.04,21.04,14:41:39,2016SC07_122,5.13,19.06832435,2.934349823,25.089,11.71,4.276666119,0.153886087,one,two,6/21/2016,16-Jun,21-Jun-16,89.00016877
285,416,1069,6/7/2016,2016,6/6/2016,16-7,2016SC07,SC,6.27,AM,1,88,17.32,32.587,24.578,6.22,20.59,20.58,14:37:07,2016SC07_108,4.27,19.14061017,3.022275239,25.428,11.71,4.477336814,0.157898584,one,two,6/7/2016,16-Jun,7-Jun-16,88.97235505
286,417,1098,6/22/2016,2016,6/21/2016,16-7,2016SC07,SC,6.27,AM,1,62,21.891,33.495,30.266,6.23,21.05,21.04,14:41:34,2016SC07_123,4.27,19.14061017,3.022275239,25.428,11.71,4.127134385,0.157898584,one,two,6/22/2016,16-Jun,22-Jun-16,88.97235505
819,994,800,6/13/2016,2016,6/12/2016,16-5,2016SC005,SC,18.06,PM,2,104,35.128,34.863,28.95,6.22,21.02,21.01,14:40:19,2016SC005_114,16.06,41.51049747,6.429097884,45,19.651,4.644390899,0.154878845,five,four,6/13/2016,16-Jun,13-Jun-16,88.95703109
284,415,1077,6/11/2016,2016,6/10/2016,16-7,2016SC07,SC,6.35,AM,1,66,20.293,33.443,27.403,6.22,21.01,21,14:39:27,2016SC07_112,4.35,19.09745378,3.014922707,25.331,11.71,4.189654742,0.157870402,one,two,6/11/2016,16-Jun,11-Jun-16,88.8828902
276,406,1092,6/19/2016,2016,6/18/2016,16-7,2016SC07,SC,7.03,AM,1,92,19.936,34.519,29.871,6.22,21.04,21.03,14:41:38,2016SC07_120,5.03,19.04172881,2.960516391,25.113,11.71,4.521788577,0.155475189,one,two,6/19/2016,16-Jun,19-Jun-16,88.87290338
277,407,1075,6/10/2016,2016,6/9/2016,16-7,2016SC07,SC,7.01,AM,1,92,19.389,34.071,26.462,6.22,21.01,21,14:38:57,2016SC07_111,5.01,19.03966872,2.965388305,25.113,11.71,4.521788577,0.155747894,one,two,6/10/2016,16-Jun,10-Jun-16,88.85636023
282,413,1078,6/12/2016,2016,6/11/2016,16-7,2016SC07,SC,6.41,AM,1,80,18.319,33.809,27.951,6.22,21.02,21.01,14:39:54,2016SC07_113,4.41,19.07153621,3.007361904,25.283,11.71,4.382026635,0.157688498,one,two,6/12/2016,16-Jun,12-Jun-16,88.83655261
283,414,1084,6/15/2016,2016,6/14/2016,16-7,2016SC07,SC,6.41,AM,1,70,21.103,31.919,28.04092,6.22,21.03,21.02,14:40:58,2016SC07_116,4.41,19.07153621,3.007361904,25.283,11.71,4.248495242,0.157688498,one,two,6/15/2016,16-Jun,15-Jun-16,88.83655261
79,114,933,6/17/2016,2016,6/16/2016,16-18,2016SC018,SC,7.55,AM,1,82,22.657,35.022,29.702,6.22,21.03,21.03,14:41:24,2016SC018_118,5.55,21.36278161,1.336776618,25.72,18.39,4.406719247,0.062575026,two,one,6/17/2016,16-Jun,17-Jun-16,88.81868907
280,411,1060,6/3/2016,2016,6/2/2016,16-7,2016SC07,SC,6.47,AM,1,116,13.353,33.261,25.348,6.23,20.57,20.56,14:34:00,2016SC07_104,4.47,19.05347149,2.996808106,25.21,11.71,4.753590191,0.1572841,one,two,6/3/2016,16-Jun,3-Jun-16,88.81667079
281,412,1065,6/5/2016,2016,6/4/2016,16-7,2016SC07,SC,6.47,AM,1,50,12.268,31.23,23.521,6.23,20.58,20.57,14:35:39,2016SC07_106,4.47,19.05347149,2.996808106,25.21,11.71,3.912023005,0.1572841,one,two,6/5/2016,16-Jun,5-Jun-16,88.81667079
296,427,1006,7/8/2016,2016,7/7/2016,16-25,2016SC025,SC,8.53,AM,1,68,22.657,32.587,30.331,6.3,21.03,21.03,14:33:24,2016SC025_139,6.53,24.40188974,3.095276208,32.717,17.867,4.219507705,0.126845758,two,two,7/8/2016,16-Jul,8-Jul-16,88.58382473
161,245,705,7/24/2016,2016,7/23/2016,16-55,2016BW055,BW,8.2,AM,1,84,26.231,35.904,32.166,6.41,20.55,20.55,14:13:33,2016BW055_155,6.2,21.91687188,1.892066023,26.867,18.39,4.430816799,0.0863292,two,one,7/24/2016,16-Jul,24-Jul-16,88.54389275
821,996,787,6/4/2016,2016,6/3/2016,16-5,2016SC005,SC,18.1,PM,2,72,37.59,35.797,30.365,6.23,20.58,20.57,14:34:51,2016SC005_105,16.1,41.37816301,6.469005484,45,19.651,4.276666119,0.156338634,five,four,6/4/2016,16-Jun,4-Jun-16,88.53594681
667,835,907,6/19/2016,2016,6/18/2016,16-17,2016SC017,SC,19.02,PM,2,72,31.714,36.119,31.702,6.22,21.04,21.03,14:41:38,2016SC017_120,17.02,36.18687974,3.559988612,45,28.493,4.276666119,0.098377883,four,two,6/19/2016,16-Jun,19-Jun-16,88.53375874
294,425,999,7/4/2016,2016,7/3/2016,16-25,2016SC025,SC,8.51,AM,1,60,26.5,29.865,27.468,6.28,21.04,21.04,14:36:39,2016SC025_135,6.51,24.33692243,3.049978565,32.433,17.867,4.094344562,0.1253231,two,two,7/4/2016,16-Jul,4-Jul-16,88.52957512
123,189,702,7/23/2016,2016,7/22/2016,16-55,2016BW055,BW,6.36,AM,1,60,19.627,28.196,30.498,6.4,20.55,20.56,14:15:05,2016BW055_154,4.36,21.56670657,1.600445294,25.574,18.771,4.094344562,0.074209073,two,one,7/23/2016,16-Jul,23-Jul-16,88.43158509
314,452,518,6/14/2016,2016,6/13/2016,16-15,2016BW015,BW,10.02,AM,1,96,27.998,33.027,31.311,6.22,21.02,21.02,14:40:40,2016BW015_115,8.02,25.39473941,3.567152345,33.809,20.126,4.564348191,0.140468161,three,two,6/14/2016,16-Jun,14-Jun-16,88.42288041
54,82,944,6/25/2016,2016,6/24/2016,16-18,2016SC018,SC,7.27,AM,1,62,22.489,36.471,31.408,6.24,21.05,21.05,14:41:03,2016SC018_126,5.27,21.09329848,1.282550747,25.501,18.39,4.127134385,0.060803707,two,one,6/25/2016,16-Jun,25-Jun-16,88.27957644
55,83,928,6/13/2016,2016,6/12/2016,16-18,2016SC018,SC,7.25,AM,1,116,20.936,33.339,26.797,6.22,21.02,21.01,14:40:19,2016SC018_114,5.25,21.08154511,1.282713682,25.453,18.39,4.753590191,0.060845335,two,one,6/13/2016,16-Jun,13-Jun-16,88.25012322
56,84,931,6/16/2016,2016,6/15/2016,16-18,2016SC018,SC,7.25,AM,1,98,20.674,33.809,27.864,6.22,21.03,21.02,14:41:13,2016SC018_117,5.25,21.08154511,1.282713682,25.453,18.39,4.584967479,0.060845335,two,one,6/16/2016,16-Jun,16-Jun-16,88.25012322
57,85,925,6/11/2016,2016,6/10/2016,16-18,2016SC018,SC,7.23,AM,1,84,21.437,32.898,28.514,6.22,21.01,21,14:39:27,2016SC018_112,5.23,21.07149431,1.283353034,25.404,18.39,4.430816799,0.0609047,two,one,6/11/2016,16-Jun,11-Jun-16,88.22376161
737,906,998,7/4/2016,2016,7/3/2016,16-25,2016SC025,SC,16.59,PM,2,148,38.952,32.975,31.291,6.28,21.04,21.04,14:36:39,2016SC025_135,14.59,41.10281153,3.989447419,45,29.265,4.997212274,0.097060208,five,two,7/4/2016,16-Jul,4-Jul-16,88.21503004
744,913,886,6/12/2016,2016,6/11/2016,16-13,2016SC013,SC,19.4,PM,2,80,34.36,37.783,34.53,6.22,21.02,21.01,14:39:54,2016SC013_113,17.4,37.0029369,4.064208808,45,27.456,4.382026635,0.109834763,four,three,6/12/2016,16-Jun,12-Jun-16,88.15304104
203,307,636,7/4/2016,2016,7/3/2016,16-39,2016BW039,BW,9.2,AM,1,26,24.195,34.229,32.864,6.28,21.04,21.04,14:36:39,2016BW039_135,7.2,24.51382308,2.137950932,30.343,20.269,3.258096538,0.087214097,two,two,7/4/2016,16-Jul,4-Jul-16,88.13919589
636,803,1062,6/4/2016,2016,6/3/2016,16-7,2016SC07,SC,18.49,PM,2,100,28.841,33.365,28.277,6.23,20.58,20.57,14:34:51,2016SC07_105,16.49,35.07411248,3.336672124,44.658,24.629,4.605170186,0.095132047,four,two,6/4/2016,16-Jun,4-Jun-16,88.06777806
739,908,968,6/18/2016,2016,6/17/2016,16-25,2016SC025,SC,17.05,PM,2,100,35.931,33.053,30.738,6.22,21.04,21.03,14:41:33,2016SC025_119,15.05,41.03737695,3.994921386,45,29.265,4.605170186,0.097348361,five,two,6/18/2016,16-Jun,18-Jun-16,88.04032403
736,905,997,7/3/2016,2016,7/2/2016,16-25,2016SC025,SC,17.09,PM,2,98,34.045,31.586,28.696,6.27,21.05,21.04,14:37:20,2016SC025_134,15.09,40.99753695,3.985395162,45,29.265,4.584967479,0.0972106,five,two,7/3/2016,16-Jul,3-Jul-16,87.96416945
81,117,938,6/21/2016,2016,6/20/2016,16-18,2016SC018,SC,7.01,AM,1,66,19.936,32.717,27.273,6.23,21.04,21.04,14:41:39,2016SC018_122,5.01,21.02194162,1.341685346,25.355,18.39,4.189654742,0.063823094,two,one,6/21/2016,16-Jun,21-Jun-16,87.96413331
85,121,930,6/15/2016,2016,6/14/2016,16-18,2016SC018,SC,6.59,AM,1,110,21.891,34.492,28.367,6.22,21.03,21.02,14:40:58,2016SC018_116,4.59,21.02125235,1.350125621,25.38,18.39,4.700480366,0.064226698,two,one,6/15/2016,16-Jun,15-Jun-16,87.94259594
269,399,986,6/27/2016,2016,6/26/2016,16-25,2016SC025,SC,8.43,AM,1,66,31.001,32.381,30.029,6.25,21.05,21.04,14:40:25,2016SC025_128,6.43,23.90445046,2.868735684,31.791,17.819,4.189654742,0.120008435,two,two,6/27/2016,16-Jun,27-Jun-16,87.88579013
94,131,935,6/19/2016,2016,6/18/2016,16-18,2016SC018,SC,6.51,AM,1,86,20.531,34.73,28.846,6.22,21.04,21.03,14:41:38,2016SC018_120,4.51,21.02521657,1.385144736,25.404,18.39,4.454347296,0.065880165,two,one,6/19/2016,16-Jun,19-Jun-16,87.87011468
97,134,940,6/23/2016,2016,6/22/2016,16-18,2016SC018,SC,6.49,AM,1,92,24.388,35.368,30.043,6.23,21.05,21.04,14:41:27,2016SC018_124,4.49,21.0273597,1.394195257,25.404,18.39,4.521788577,0.066303867,two,one,6/23/2016,16-Jun,23-Jun-16,87.85414894
98,135,937,6/20/2016,2016,6/19/2016,16-18,2016SC018,SC,6.47,AM,1,84,21.175,34.281,28.576,6.23,21.04,21.03,14:41:40,2016SC018_121,4.47,21.02990866,1.40340755,25.404,18.39,4.430816799,0.066733887,two,one,6/20/2016,16-Jun,20-Jun-16,87.83880685
107,154,923,6/9/2016,2016,6/8/2016,16-18,2016SC018,SC,6.27,AM,1,78,21.7,34.889,27.687,6.22,21,20.59,14:38:23,2016SC018_110,4.27,21.07455179,1.489720523,25.404,17.653,4.356708827,0.070688124,two,one,6/9/2016,16-Jun,9-Jun-16,87.74641153
119,174,926,6/12/2016,2016,6/11/2016,16-18,2016SC018,SC,6.13,AM,1,138,18.699,35.075,29.009,6.22,21.02,21.01,14:39:54,2016SC018_113,4.13,21.12153202,1.545697254,25.428,17.653,4.927253685,0.073181115,two,one,6/12/2016,16-Jun,12-Jun-16,87.73107934
116,169,934,6/18/2016,2016,6/17/2016,16-18,2016SC018,SC,6.19,AM,1,104,21.557,31.893,27.321,6.22,21.04,21.03,14:41:33,2016SC018_119,4.19,21.09970245,1.52323268,25.428,17.653,4.644390899,0.07219214,two,one,6/18/2016,16-Jun,18-Jun-16,87.72987303
