Index,ID_day,AMPM_ID_day,Start.Time,Date,Year,Prev_date,nest_number,ID,Species,AMPM,Duration_min,Start.Air.Temp,Start.Egg.Temp,Mean.Egg.Temp_offbout,Sunrise,Sunset,prev.sunset,Day.Length,two_before_start,Air.Mean.24hr,Air.SD.24hr,Air.Max.24hr,Air.Min.24hr,Air.Mean.Morn,Air.SD.Morn,Air.Max.Morn,Air.Min.Morn,Air.Mean.Aft,Air.SD.Aft,Air.Max.Aft,Air.Min.Aft,Air.Mean.PrevDay,Air.SD.PrevDay,Air.Max.PrevDay,Air.Min.PrevDay,Air.Mean.PrevAft,Air.SD.PrevAft,Air.Max.PrevAft,Air.Min.PrevAft,Air.Mean.PrevNight,Air.SD.PrevNight,Air.Max.PrevNight,Air.Min.PrevNight,nest.Mean.2hr,nest.SD.2hr,nest.Max.2hr,nest.Min.2hr,nest.Mean.24hr,nest.SD.24hr,nest.Max.24hr,nest.Min.24hr,nest.Mean.Morn,nest.SD.Morn,nest.Max.Morn,nest.Min.Morn,nest.Mean.Aft,nest.SD.Aft,nest.Max.Aft,nest.Min.Aft,nest.Mean.PrevDay,nest.SD.PrevDay,nest.Max.PrevDay,nest.Min.PrevDay,nest.Mean.PrevAft,nest.SD.PrevAft,nest.Max.PrevAft,nest.Min.PrevAft,nest.Mean.PrevNight,nest.SD.PrevNight,nest.Max.PrevNight,nest.Min.PrevNight,log_Duration,CV.24hr,CV.Morn,CV.Aft,CV.PrevDay,CV.PrevAft,CV.PrevNight,X24hr_thirds,Date_2,Month_Year,Date_Written,predictedtime
251,2015SC023_38,AM_2015SC023_38,6.19,7/1/2015,2015,6/30/2015,15-23,2015SC023,SC,AM,292,20.126,36.065,32.439,6.26,21.05,21.05,14:38:59,4.19,31.74950417,9.610525901,45,19.865,30.71126946,8.808181683,45,20.198,41.12846324,4.977636684,45,29.215,30.13448333,10.21973995,45,18.129,40.31549632,6.191310438,45,26.94,22.21658214,1.659558181,26.72,19.865,35.25366401,0.779856129,36.933,32.047,36.01194722,2.796372644,38.784,25.162,33.19129341,4.462513893,37.425,25.162,37.84146324,0.354170762,38.784,37.069,35.85078889,2.218583205,38.087,25.841,37.35308088,0.411114614,38.087,36.552,35.73987143,0.212471085,36.498,35.315,5.676753802,0.302698456,0.286806174,0.121026566,0.339137719,0.15357148,0.074699077,Warm,7/1/2015,15-Jul,1-Jul-15,6.367137591
252,2015SC023_39,AM_2015SC023_39,6.17,6/1/2015,2015,5/31/2015,15-3,2015SC03,SC,AM,286,43.982,37.838,35.66,6.26,21.05,21.05,14:38:26,3.03,28.49554444,8.441237085,45,19.508,27.06213174,2.791549616,35.155,22.226,35.01737132,10.38154255,45,19.508,31.74950417,9.610525901,45,19.865,41.12846324,4.977636684,45,29.215,24.88825357,1.979028371,29.015,22.369,35.30044267,0.87330173,36.933,30.874,35.84691111,1.716417209,38.087,28.791,34.82065868,2.407885491,36.661,28.791,36.58309926,1.653409623,38.087,32.047,36.01194722,2.796372644,38.784,25.162,37.84146324,0.354170762,38.784,37.069,36.17821071,0.243379393,37.015,35.823,5.655991811,0.296230069,0.103153353,0.296468357,0.302698456,0.121026566,0.079516563,Middle,6/1/2015,15-Jun,1-Jun-15,6.266548214
253,2015SC023_39,PM_2015SC023_39,17.03,6/1/2015,2015,5/31/2015,15-3,2015SC03,SC,PM,286,43.982,37.838,35.66,6.26,21.05,21.05,14:38:26,3.03,28.49554444,8.441237085,45,19.508,27.06213174,2.791549616,35.155,22.226,35.01737132,10.38154255,45,19.508,31.74950417,9.610525901,45,19.865,41.12846324,4.977636684,45,29.215,24.88825357,1.979028371,29.015,22.369,35.30044267,0.87330173,36.933,30.874,35.84691111,1.716417209,38.087,28.791,34.82065868,2.407885491,36.661,28.791,36.58309926,1.653409623,38.087,32.047,36.01194722,2.796372644,38.784,25.162,37.84146324,0.354170762,38.784,37.069,36.17821071,0.243379393,37.015,35.823,5.655991811,0.296230069,0.103153353,0.296468357,0.302698456,0.121026566,0.079516563,Middle,6/1/2015,15-Jun,1-Jun-15,17.25859113
256,2015SC023_41,AM_2015SC023_41,7.23,7/4/2015,2015,7/3/2015,15-23,2015SC023,SC,AM,236,20.15,35.609,35.452,6.27,21.05,21.05,14:37:10,5.23,28.11987639,7.983517236,43.073,19.246,25.8431747,5.447071694,36.633,19.627,36.1110625,6.165282317,43.073,25.501,25.89440139,6.322145248,42.297,19.436,31.11795221,5.521948782,42.297,23.256,21.07436786,1.014304492,23.136,19.246,35.06183549,1.426365946,36.878,26.451,35.72457222,1.534610759,37.48,28.122,34.49216867,2.576025321,36.633,28.122,36.65001838,0.389297896,37.48,35.689,34.62547917,2.210069248,36.661,26.965,35.46467279,1.371250653,36.633,29.34,35.619925,0.536798359,36.661,34.783,5.463831805,0.283910111,0.210774092,0.170731125,0.244151048,0.17745219,0.048129771,Cool,7/4/2015,15-Jul,4-Jul-15,6.952309986
258,2015SC023_43,AM_2015SC023_43,6.53,7/6/2015,2015,7/5/2015,15-23,2015SC023,SC,AM,430,22.058,36.281,36.004,6.28,21.04,21.04,14:35:43,4.53,27.877775,5.993096755,43.799,20.531,29.10110241,5.5561825,38.98,22.034,31.86606985,6.086497925,43.799,23.689,30.67167778,8.9198678,45,20.77,39.61437132,6.180152207,45,27.53,24.30175887,1.488560756,27.481,22.106,35.25847657,0.78680012,36.933,30.621,35.90375694,1.652133935,37.893,28.147,35.1663253,2.662527735,37.425,28.147,37.03213971,0.592180462,37.893,33.783,35.74107361,1.92373302,37.618,27.284,37.04748162,0.209952709,37.59,36.227,35.75479433,0.374160964,37.618,35.262,6.063785209,0.214977585,0.190926874,0.191002466,0.290817733,0.156007833,0.061253211,Cool,7/6/2015,15-Jul,6-Jul-15,6.562296236
268,2015SC024_36,AM_2015SC024_36,4.51,6/29/2015,2015,6/28/2015,15-24,2015SC024,SC,AM,82,21.056,36.444,33.513,6.25,21.05,21.05,14:39:56,2.51,29.97279028,7.801722769,45,20.341,28.74675449,5.32265931,37.48,20.817,38.14120588,4.501451221,45,26.72,30.57667778,9.148023563,45,19.746,40.81832721,4.93843135,45,28.568,23.60210394,2.3398267,28.617,20.341,34.87491615,2.735650999,36.905,23.304,35.81159583,2.054584485,38.17,27.825,33.36834132,3.055127996,36.335,27.825,36.91254779,0.542574631,38.17,36.092,35.37141667,1.816131411,37.453,27.505,36.25668015,1.448362614,37.453,32.073,36.14743011,0.340665369,36.715,35.422,4.406719247,0.260293509,0.185156878,0.118020684,0.299183045,0.120985638,0.099136361,Middle,6/29/2015,15-Jun,29-Jun-15,6.291587173
274,2015SC024_41,AM_2015SC024_41,7.43,7/4/2015,2015,7/3/2015,15-24,2015SC024,SC,AM,414,21.342,36.362,32.364,6.27,21.05,21.05,14:37:10,5.43,28.25418889,7.467922172,44.658,19.127,25.08506627,3.81934706,33.365,20.341,36.05082721,5.930704398,44.658,26.207,26.53163611,5.864532427,43.677,19.841,32.52703309,4.408628083,43.677,24.798,22.1169,1.257394999,24.653,19.127,33.80460928,3.712095434,37.949,22.944,35.58423472,2.28500244,37.398,27.21,33.0461747,3.686806354,36.878,27.21,36.54586397,0.446710626,37.398,35.502,35.70194444,1.569606117,37.233,29.24,36.66302206,0.396427422,37.233,35.582,35.96203214,0.446834597,36.796,35.075,6.025865974,0.264312035,0.152255809,0.164509523,0.22103923,0.135537357,0.056852226,Cool,7/4/2015,15-Jul,4-Jul-15,6.784560024
280,2015SC03_1,AM_2015SC03_1,6.4,5/25/2015,2015,5/24/2015,15-3,2015SC03,SC,AM,270,11.492,34.704,27.49,6.27,20.5,20.5,14:23:18,4.4,21.27739167,8.294438091,40.257,11.346,20.43069277,6.949613173,32.175,11.346,28.98912879,6.864875258,40.257,16.249,20.71868473,4.745568577,30.798,16.654,23.98664815,4.398903067,30.798,18.105,15.71938194,1.465649473,17.986,11.759,34.54826589,0.887896576,36.633,32.82,31.42350278,5.747595488,35.958,20.126,23.94489759,5.170250158,35.182,20.126,32.18011742,4.769026854,35.958,22.202,34.41165025,2.336336607,36.389,26.378,33.51077778,2.916828637,36.389,26.378,35.17182639,0.265410584,35.85,34.73,5.598421959,0.389824008,0.340155532,0.236808609,0.229047772,0.183389652,0.093238365,Cool,5/25/2015,15-May,25-May-15,6.996957336
281,2015SC03_10,AM_2015SC03_10,6.34,7/18/2015,2015,7/17/2015,15-48,2015SC048,SC,AM,148,33.652,37.069,32.911,6.23,20.57,20.56,14:33:19,4.34,29.47212222,10.47523519,45,17.915,29.58153571,10.02520876,45,17.986,38.94803358,7.004468297,45,24.871,28.43110278,10.48346818,45,17.32,38.18625843,7.313566807,45,23.761,19.86156537,1.509720205,23.545,17.915,34.55804025,0.888814605,36.633,32.924,34.82157917,2.489108208,37.288,25.21,33.28322024,3.916635712,36.688,25.21,35.47598507,2.0785828,37.288,29.315,34.82640972,1.814862191,37.48,27.161,34.34526217,2.86721835,37.48,27.161,35.13133216,0.786008723,36.552,33.626,4.997212274,0.355428602,0.338900889,0.179841385,0.36873238,0.191523525,0.076012146,Middle,7/18/2015,15-Jul,18-Jul-15,6.793151419
282,2015SC03_10,PM_2015SC03_10,18.34,7/18/2015,2015,7/17/2015,15-48,2015SC048,SC,PM,148,33.652,37.069,32.911,6.23,20.57,20.56,14:33:19,4.34,29.47212222,10.47523519,45,17.915,29.58153571,10.02520876,45,17.986,38.94803358,7.004468297,45,24.871,28.43110278,10.48346818,45,17.32,38.18625843,7.313566807,45,23.761,19.86156537,1.509720205,23.545,17.915,34.55804025,0.888814605,36.633,32.924,34.82157917,2.489108208,37.288,25.21,33.28322024,3.916635712,36.688,25.21,35.47598507,2.0785828,37.288,29.315,34.82640972,1.814862191,37.48,27.161,34.34526217,2.86721835,37.48,27.161,35.13133216,0.786008723,36.552,33.626,4.997212274,0.355428602,0.338900889,0.179841385,0.36873238,0.191523525,0.076012146,Middle,7/18/2015,15-Jul,18-Jul-15,17.90512015
283,2015SC03_11,PM_2015SC03_11,15.16,6/4/2015,2015,6/3/2015,15-3,2015SC03,SC,PM,254,45,37.261,36.615,6.23,20.57,20.57,14:34:13,1.16,29.73861111,10.18236188,45,18.58,30.10256548,9.766025629,45,18.58,38.68360075,7.354699343,45,25.501,29.47212222,10.47523519,45,17.915,38.94803358,7.004468297,45,24.871,21.06097173,1.7956738,24.798,18.628,34.79071928,0.954908777,36.742,32.098,35.70893611,1.214838856,37.563,28.965,35.54367857,0.681093743,36.878,33.521,36.01374254,1.791896216,37.563,28.965,34.82157917,2.489108208,37.288,25.21,35.47598507,2.0785828,37.288,29.315,35.24331095,0.535909814,36.552,33.001,5.537334267,0.342395341,0.324425027,0.190124477,0.355428602,0.179841385,0.085260729,Middle,6/4/2015,15-Jun,4-Jun-15,17.50912495
284,2015SC03_12,AM_2015SC03_12,6.02,6/5/2015,2015,6/4/2015,15-3,2015SC03,SC,AM,108,18.675,36.389,33.809,6.23,20.58,20.57,14:35:03,4.02,29.64120556,10.07015565,45,18.675,29.93691071,8.678221949,45,18.913,38.78701493,7.437397502,45,24.339,29.73861111,10.18236188,45,18.58,38.68360075,7.354699343,45,25.501,21.01712014,1.761196875,25.453,18.675,34.61507839,0.899201268,36.688,32.924,35.444825,1.947862327,37.949,25.162,34.02345833,3.000470484,36.579,25.162,36.25244403,1.347379957,37.949,29.715,35.70893611,1.214838856,37.563,28.965,36.01374254,1.791896216,37.563,28.965,35.74113074,0.884284024,36.824,33.365,4.682131227,0.339735023,0.289883683,0.191749675,0.342395341,0.190124477,0.083798202,Middle,6/5/2015,15-Jun,5-Jun-15,6.18069459
285,2015SC03_13,PM_2015SC03_13,17.02,6/15/2015,2015,6/14/2015,15-13,2015BW013,BW,PM,200,41.268,36.878,35.119,6.23,20.58,20.58,14:35:51,3.02,29.96164861,10.42735263,45,18.366,30.68610714,9.817224859,45,18.366,39.28087313,7.101553989,45,24.291,29.64120556,10.07015565,45,18.675,38.78701493,7.437397502,45,24.339,20.67519504,1.377762354,24.146,18.414,34.76262813,0.864320958,36.769,32.82,35.29475278,1.69082233,37.343,26.989,34.28691071,2.321067238,36.715,26.989,35.96757836,1.552699082,37.343,29.966,35.444825,1.947862327,37.949,25.162,36.25244403,1.347379957,37.949,29.715,35.33797518,0.885113598,36.769,33.183,5.298317367,0.348023327,0.319924089,0.180789107,0.339735023,0.191749675,0.066638421,Middle,6/15/2015,15-Jun,15-Jun-15,15.59938551
286,2015SC03_13,AM_2015SC03_13,7.16,6/15/2015,2015,6/14/2015,15-13,2015BW013,BW,AM,200,41.268,36.878,35.119,6.23,20.58,20.58,14:35:51,3.02,29.96164861,10.42735263,45,18.366,30.68610714,9.817224859,45,18.366,39.28087313,7.101553989,45,24.291,29.64120556,10.07015565,45,18.675,38.78701493,7.437397502,45,24.339,20.67519504,1.377762354,24.146,18.414,34.76262813,0.864320958,36.769,32.82,35.29475278,1.69082233,37.343,26.989,34.28691071,2.321067238,36.715,26.989,35.96757836,1.552699082,37.343,29.966,35.444825,1.947862327,37.949,25.162,36.25244403,1.347379957,37.949,29.715,35.33797518,0.885113598,36.769,33.183,5.298317367,0.348023327,0.319924089,0.180789107,0.339735023,0.191749675,0.066638421,Middle,6/15/2015,15-Jun,15-Jun-15,6.626315348
287,2015SC03_15,AM_2015SC03_15,6.3,6/8/2015,2015,6/7/2015,15-3,2015SC03,SC,AM,224,16.487,33.521,32.514,6.22,20.59,20.58,14:36:35,4.3,27.67144861,10.59295499,45,16.392,26.64341667,9.197114242,45,16.392,37.78531227,7.427529273,45,22.274,26.71525278,9.335043924,45,17.486,31.42066418,10.0445788,45,19.603,18.63062989,1.229796196,21.27,16.392,34.56737606,0.89022138,36.606,32.924,34.23572222,2.193612191,37.37,23.497,32.33629167,3.297409234,35.475,23.497,35.16052045,1.399136028,37.37,29.765,34.92389444,1.517890319,37.535,26.867,35.55265299,1.274229712,37.535,33.417,34.97940569,1.000943551,36.633,33.131,5.411646052,0.382811726,0.345192749,0.196571864,0.349427498,0.319680664,0.066009373,Cool,6/8/2015,15-Jun,8-Jun-15,6.307908196
288,2015SC03_3,AM_2015SC03_3,6.24,5/27/2015,2015,5/26/2015,15-3,2015SC03,SC,AM,172,12.751,34.942,31.789,6.26,20.52,20.51,14:25:50,4.24,23.64665139,10.85176036,45,12.678,25.8689759,9.784516209,44.658,12.727,31.14168302,11.12781741,45,17.843,22.45720694,11.72281711,45,8.841,34.12719623,8.188162838,45,17.415,15.0839338,0.828425361,17.534,12.751,34.58632203,0.897053686,36.688,32.924,33.81888472,3.532526393,37.288,22.369,31.23151807,4.53741048,36.362,24.774,34.79792075,3.799599314,37.288,22.369,33.295875,4.092165848,36.851,22.393,34.46358491,2.906924502,36.851,23.328,35.22047038,0.590660462,36.796,34.019,5.147494477,0.458913196,0.378233613,0.35732871,0.522006906,0.239930722,0.054921042,Cool,5/27/2015,15-May,27-May-15,5.949415572
289,2015SC03_3,PM_2015SC03_3,18.36,5/27/2015,2015,5/26/2015,15-3,2015SC03,SC,PM,172,12.751,34.942,31.789,6.26,20.52,20.51,14:25:50,4.24,23.64665139,10.85176036,45,12.678,25.8689759,9.784516209,44.658,12.727,31.14168302,11.12781741,45,17.843,22.45720694,11.72281711,45,8.841,34.12719623,8.188162838,45,17.415,15.0839338,0.828425361,17.534,12.751,34.58632203,0.897053686,36.688,32.924,33.81888472,3.532526393,37.288,22.369,31.23151807,4.53741048,36.362,24.774,34.79792075,3.799599314,37.288,22.369,33.295875,4.092165848,36.851,22.393,34.46358491,2.906924502,36.851,23.328,35.22047038,0.590660462,36.796,34.019,5.147494477,0.458913196,0.378233613,0.35732871,0.522006906,0.239930722,0.054921042,Cool,5/27/2015,15-May,27-May-15,16.99374382
290,2015SC03_6,AM_2015SC03_6,5.52,5/30/2015,2015,5/29/2015,15-3,2015SC03,SC,AM,292,13.57,35.155,29.87,6.25,20.54,20.53,14:29:18,2.04,20.55609722,9.862327985,45,11.346,16.07692216,4.230264282,33.992,12.461,31.0831015,8.459443585,45,15.461,22.84677639,9.229334025,44.812,12.968,31.79960902,7.017827014,44.812,19.08,14.72031818,1.72811712,19.151,12.437,34.71765572,0.923172646,36.769,32.794,32.48635833,4.974636701,36.769,17.201,26.66046707,7.345284209,35.262,17.201,34.17460526,2.207172182,36.769,26.28,33.182625,3.856321221,36.633,23.064,34.05197368,2.690911417,36.633,25.283,34.48021678,0.771659043,35.931,32.924,5.676753802,0.479776286,0.263126501,0.272155711,0.403966576,0.220689097,0.117396723,Cool,5/30/2015,15-May,30-May-15,6.323779142
291,2015SC03_8,PM_2015SC03_8,17.02,6/6/2015,2015,6/5/2015,15-3,2015SC03,SC,PM,254,35.797,36.525,33.906,6.24,20.55,20.55,14:31:24,3.02,26.47660833,10.10115711,45,15.485,24.18531138,7.355363924,40.516,15.485,36.55458801,7.82403657,45,22.321,23.07518889,12.22983638,45,8.245,34.38990637,7.834019577,45,19.722,17.54665141,0.901008925,19.674,15.629,34.76262813,0.864320958,36.769,32.82,34.1435625,2.531737424,36.633,24.944,31.94831138,3.721445711,35.475,24.944,34.85374532,2.063860552,36.633,27.186,33.29233889,3.523224076,36.851,20.603,32.71164045,4.014017649,36.851,24.098,34.78173239,0.734050411,35.985,33.261,5.537334267,0.381512503,0.304125252,0.214037061,0.529999405,0.227799968,0.051349337,Cool,6/6/2015,15-Jun,6-Jun-15,17.36363769
292,2015SC03_8,AM_2015SC03_8,6.42,6/6/2015,2015,6/5/2015,15-3,2015SC03,SC,AM,254,35.797,36.525,33.906,6.24,20.55,20.55,14:31:24,3.02,26.47660833,10.10115711,45,15.485,24.18531138,7.355363924,40.516,15.485,36.55458801,7.82403657,45,22.321,23.07518889,12.22983638,45,8.245,34.38990637,7.834019577,45,19.722,17.54665141,0.901008925,19.674,15.629,34.76262813,0.864320958,36.769,32.82,34.1435625,2.531737424,36.633,24.944,31.94831138,3.721445711,35.475,24.944,34.85374532,2.063860552,36.633,27.186,33.29233889,3.523224076,36.851,20.603,32.71164045,4.014017649,36.851,24.098,34.78173239,0.734050411,35.985,33.261,5.537334267,0.381512503,0.304125252,0.214037061,0.529999405,0.227799968,0.051349337,Cool,6/6/2015,15-Jun,6-Jun-15,5.873293321
293,2015SC03_9,PM_2015SC03_9,15.22,6/2/2015,2015,6/1/2015,15-3,2015SC03,SC,PM,132,45,36.606,34.548,6.24,20.56,20.55,14:32:23,1.22,28.43110278,10.48346818,45,17.32,27.87000599,9.770647286,45,17.32,38.18625843,7.313566807,45,23.761,26.47660833,10.10115711,45,15.485,36.55458801,7.82403657,45,22.321,19.28328873,1.280416311,22.25,17.344,34.77722987,0.966851858,36.742,32.098,34.82640972,1.814862191,37.48,27.161,35.12214371,0.443149697,36.227,34.255,34.34526217,2.86721835,37.48,27.161,34.1435625,2.531737424,36.633,24.944,34.85374532,2.063860552,36.633,27.186,35.09067958,0.423014054,35.931,34.019,4.882801923,0.36873238,0.350579303,0.191523525,0.381512503,0.214037061,0.066400308,Middle,6/2/2015,15-Jun,2-Jun-15,17.47513879
300,2015SC031_38,AM_2015SC031_38,8.23,7/1/2015,2015,6/30/2015,15-31,2015SC031,SC,AM,418,21.652,40.717,37.975,6.26,21.05,21.05,14:38:59,6.23,30.22634306,9.39246417,45,18.652,27.76464671,7.402341191,40.688,18.985,40.09771324,4.779611742,45,27.604,28.73078611,9.501425242,45,17.915,38.70175735,5.480884451,45,25.089,21.36627143,1.879237792,24.823,18.652,39.79615515,1.822239903,41.094,28.941,40.74722639,2.004453469,43.314,33.209,38.80028144,2.969766166,41.619,33.209,42.27772059,0.579642213,43.314,41.152,39.73337917,3.208316772,42.238,28.097,41.22626103,1.149101257,42.238,35.77,40.49966786,0.946261359,41.795,35.155,6.035481433,0.310737695,0.266610314,0.11919911,0.33070537,0.14161849,0.087953474,Middle,7/1/2015,15-Jul,1-Jul-15,6.348768101
301,2015SC031_39,AM_2015SC031_39,6.41,7/2/2015,2015,7/1/2015,15-31,2015SC031,SC,AM,314,21.891,40.343,39.955,6.26,21.05,21.05,14:38:26,4.41,27.877925,8.408187894,45,18.152,26.32646707,3.045932935,36.335,21.891,34.58744485,10.098021,45,18.152,30.22634306,9.39246417,45,18.652,40.09771324,4.779611742,45,27.604,23.77258571,1.493658032,27.259,22.011,40.19278488,0.715230664,41.123,38.004,39.36974583,2.787976225,43.193,29.865,38.2502994,3.011816507,41.56,33.443,40.00320221,3.53587853,43.193,29.865,40.74722639,2.004453469,43.314,33.209,42.27772059,0.579642213,43.314,41.152,40.33545,0.363119515,41.065,39.772,5.749392986,0.301607379,0.115698507,0.291956259,0.310737695,0.11919911,0.062831114,Cool,7/2/2015,15-Jul,2-Jul-15,6.365127168
302,2015SC031_40,PM_2015SC031_40,17.41,7/3/2015,2015,7/2/2015,15-31,2015SC031,SC,PM,400,19.627,38.198,36.671,6.27,21.05,21.05,14:37:50,2.45,26.54486806,6.341098774,39.346,19.175,25.86316265,4.525140233,34.969,20.031,32.81083824,4.377848344,39.346,24.508,27.877925,8.408187894,45,18.152,34.58744485,10.098021,45,18.152,20.31188571,0.66070831,21.915,19.175,40.2452399,0.747721589,41.21,37.866,38.70157222,2.231260112,41.094,31.919,36.40986747,2.911445145,39.914,31.919,39.97153309,1.37568891,41.094,34.995,39.36974583,2.787976225,43.193,29.865,40.00320221,3.53587853,43.193,29.865,38.02883214,0.51101924,39.121,36.933,5.991464547,0.238882286,0.17496469,0.133426897,0.301607379,0.291956259,0.032528162,Cool,7/3/2015,15-Jul,3-Jul-15,15.76603309
303,2015SC031_40,AM_2015SC031_40,4.45,7/3/2015,2015,7/2/2015,15-31,2015SC031,SC,AM,400,19.627,38.198,36.671,6.27,21.05,21.05,14:37:50,2.45,26.54486806,6.341098774,39.346,19.175,25.86316265,4.525140233,34.969,20.031,32.81083824,4.377848344,39.346,24.508,27.877925,8.408187894,45,18.152,34.58744485,10.098021,45,18.152,20.31188571,0.66070831,21.915,19.175,40.2452399,0.747721589,41.21,37.866,38.70157222,2.231260112,41.094,31.919,36.40986747,2.911445145,39.914,31.919,39.97153309,1.37568891,41.094,34.995,39.36974583,2.787976225,43.193,29.865,40.00320221,3.53587853,43.193,29.865,38.02883214,0.51101924,39.121,36.933,5.991464547,0.238882286,0.17496469,0.133426897,0.301607379,0.291956259,0.032528162,Cool,7/3/2015,15-Jul,3-Jul-15,6.512903258
304,2015SC031_41,AM_2015SC031_41,8.35,6/6/2015,2015,6/5/2015,15-7,2015SC07,SC,AM,136,27.554,40.688,38.492,6.27,21.05,21.05,14:37:10,4.55,27.26404722,6.502085605,40.257,20.507,25.79884337,5.178986386,35.904,20.674,33.42113971,5.307313247,40.257,24.774,26.54486806,6.341098774,39.346,19.175,32.81083824,4.377848344,39.346,24.508,21.96260714,0.974748115,24.46,20.507,40.19479922,0.712459332,41.123,38.004,40.1909625,1.418120503,42.475,34.624,39.23716867,1.549946688,40.631,35.85,40.34617279,1.575202463,42.475,34.624,38.70157222,2.231260112,41.094,31.919,39.97153309,1.37568891,41.094,34.995,40.21307857,0.358001854,41.007,39.686,4.912654886,0.238485708,0.200744906,0.158801085,0.238882286,0.133426897,0.044382168,Cool,6/6/2015,15-Jun,6-Jun-15,6.379202134
305,2015SC031_41,PM_2015SC031_41,18.55,6/6/2015,2015,6/5/2015,15-7,2015SC07,SC,PM,136,27.554,40.688,38.492,6.27,21.05,21.05,14:37:10,4.55,27.26404722,6.502085605,40.257,20.507,25.79884337,5.178986386,35.904,20.674,33.42113971,5.307313247,40.257,24.774,26.54486806,6.341098774,39.346,19.175,32.81083824,4.377848344,39.346,24.508,21.96260714,0.974748115,24.46,20.507,40.19479922,0.712459332,41.123,38.004,40.1909625,1.418120503,42.475,34.624,39.23716867,1.549946688,40.631,35.85,40.34617279,1.575202463,42.475,34.624,38.70157222,2.231260112,41.094,31.919,39.97153309,1.37568891,41.094,34.995,40.21307857,0.358001854,41.007,39.686,4.912654886,0.238485708,0.200744906,0.158801085,0.238882286,0.133426897,0.044382168,Cool,6/6/2015,15-Jun,6-Jun-15,17.20810984
306,2015SC031_42,PM_2015SC031_42,16.19,7/9/2015,2015,7/8/2015,15-27,2015BW027,BW,PM,302,37.069,40.891,39.52,6.28,21.04,21.05,14:36:28,2.19,28.00223333,6.434426555,39.943,20.007,26.08655422,4.727020381,34.15,20.055,34.754125,3.884420989,39.943,25.89,27.26404722,6.502085605,40.257,20.507,33.42113971,5.307313247,40.257,24.774,22.26430249,1.259231179,24.581,20.007,40.22708344,0.794440658,41.21,37.866,40.67601667,1.069674077,42.297,35.716,40.72192771,0.539309587,42.238,40.2,40.3931875,1.615379422,42.297,35.716,40.1909625,1.418120503,42.475,34.624,40.34617279,1.575202463,42.475,34.624,41.03479004,0.504920696,42.208,40.429,5.710427017,0.229782621,0.181205242,0.111768631,0.238485708,0.158801085,0.056558304,Cool,7/9/2015,15-Jul,9-Jul-15,16.43370145
307,2015SC031_43,AM_2015SC031_43,7.29,7/6/2015,2015,7/5/2015,15-31,2015SC031,SC,AM,194,24.871,41.443,37.596,6.28,21.04,21.04,14:35:43,5.25,27.05881528,5.772915107,41.766,21.151,27.0250241,4.71583162,35.555,21.557,31.56235294,5.86743816,41.766,23.352,28.00223333,6.434426555,39.943,20.007,34.754125,3.884420989,39.943,25.89,23.38452482,1.194279688,25.841,21.604,40.19880574,0.700385276,41.123,38.004,40.38726111,1.897875308,41.795,32.458,38.8086988,2.883990214,41.065,32.458,40.78329044,1.572821079,41.795,34.783,40.67601667,1.069674077,42.297,35.716,40.3931875,1.615379422,42.297,35.716,41.04803191,0.223221677,41.385,40.257,5.267858159,0.213346928,0.174498702,0.185899897,0.229782621,0.111768631,0.051071369,Cool,7/6/2015,15-Jul,6-Jul-15,6.809237468
308,2015SC031_44,AM_2015SC031_44,6.47,7/7/2015,2015,7/6/2015,15-31,2015SC031,SC,AM,226,18.604,40.804,40.109,6.29,21.04,21.04,14:34:55,4.47,22.59352083,4.595864782,33.365,15.724,20.39227879,1.684845852,25.162,18.438,27.55615074,3.303077489,33.365,19.651,27.05881528,5.772915107,41.766,21.151,31.56235294,5.86743816,41.766,23.352,20.91435106,1.422571578,23.424,18.557,40.19284615,0.714314572,41.123,38.004,40.32702083,1.114774714,41.239,34.071,40.20852727,1.553298726,41.181,34.704,40.08665441,1.23143604,41.239,34.071,40.38726111,1.897875308,41.795,32.458,40.78329044,1.572821079,41.795,34.783,40.87518794,0.113860673,41.036,40.4,5.420534999,0.203415166,0.082621755,0.119867159,0.213346928,0.185899897,0.06801892,Cool,7/7/2015,15-Jul,7-Jul-15,6.90855468
309,2015SC036_35,PM_2015SC036_35,17.36,6/28/2015,2015,6/27/2015,15-36,2015SC036,SC,PM,244,19.103,28.196,27.954,6.25,21.05,21.05,14:40:20,2.2,30.28481111,10.48009116,45,18.2,31.104,9.109513298,45,18.39,39.66571691,7.009269639,45,26.207,29.42223366,10.86729049,45,16.987,39.74675,7.226265335,45,23.448,19.76815,1.140016723,23.328,18.2,31.03941082,2.560476362,35.342,23.208,29.7733,2.689760164,33.548,22.154,27.6601497,3.176872317,32.82,22.154,32.10334559,1.675740633,33.548,26.109,28.98889013,2.957882222,32.484,20.603,30.84759559,1.517639369,32.253,24.557,28.90949643,1.057410145,31.816,27.186,5.497168225,0.346051066,0.292872727,0.176708508,0.369356406,0.181807703,0.057669368,Middle,6/28/2015,15-Jun,28-Jun-15,17.65295922
